   subj_id,    sex,age,rank,   session,     trial,react_time,  goodresp,     trial,rank_2,type
Sol,         M,17,H,4,2,399.2444,1,0,H,Go
Sol,         M,17,H,4,3,3049.6892,0,1,H,NoGo
Sol,         M,17,H,4,4,1308.771,1,0,H,Go
Sol,         M,17,H,4,5,3263.323,0,1,H,NoGo
Sol,         M,17,H,4,6,466.8829,1,0,H,Go
Sol,         M,17,H,4,7,1142.5281,1,0,H,Go
Sol,         M,17,H,4,8,1039.9825,1,0,H,Go
Sol,         M,17,H,4,9,4239.2068,1,0,H,Go
Sol,         M,17,H,4,10,3453.7286,0,1,H,NoGo
Sol,         M,17,H,4,11,2083.2202,1,0,H,Go
Sol,         M,17,H,4,12,3166.5574,0,1,H,NoGo
Sol,         M,17,H,4,13,1612.2488,1,0,H,Go
Sol,         M,17,H,4,14,1621.1158,1,0,H,Go
Sol,         M,17,H,4,15,1336.9088,1,0,H,Go
Sol,         M,17,H,4,16,2753.4677,1,0,H,Go
Sol,         M,17,H,4,17,2185.4401,1,1,H,NoGo
Sol,         M,17,H,4,18,949.7033,1,0,H,Go
Sol,         M,17,H,4,19,401.1478,1,0,H,Go
Sol,         M,17,H,4,20,537.8821,1,0,H,Go
Sol,         M,17,H,4,21,1362.4262,1,0,H,Go
Sol,         M,17,H,4,22,2204.261,1,1,H,NoGo
Sol,         M,17,H,4,23,3775.3639,1,0,H,Go
Sol,         M,17,H,4,24,2649.5611,1,0,H,Go
Sol,         M,17,H,4,25,458.8704,1,0,H,Go
Sol,         M,17,H,4,26,872.5347,1,0,H,Go
Sol,         M,17,H,4,27,4633.2272,1,0,H,Go
Sol,         M,17,H,4,28,511.9758,1,0,H,Go
Sol,         M,17,H,4,29,2185.549,1,1,H,NoGo
Sol,         M,17,H,4,30,2203.6114,1,1,H,NoGo
Sol,         M,17,H,4,31,17034.2024,1,0,H,Go
Sol,         M,17,H,4,32,2958.6685,1,0,H,Go
Sol,         M,17,H,4,33,504.3881,1,0,H,Go
Sol,         M,17,H,4,34,2770.6565,1,0,H,Go
Sol,         M,17,H,4,35,1618.8428,1,0,H,Go
Sol,         M,17,H,4,36,2187.1269,1,1,H,NoGo
Sol,         M,17,H,4,37,2443.3858,1,0,H,Go
Sol,         M,17,H,4,38,382.7494,1,0,H,Go
Sol,         M,17,H,4,39,2186.5215,1,1,H,NoGo
Sol,         M,17,H,4,40,459.8208,1,0,H,Go
Sol,         M,17,H,5,1,4651.0094,1,0,H,Go
Sol,         M,17,H,5,2,1166.3016,1,0,H,Go
Sol,         M,17,H,5,3,3345.4614,1,0,H,Go
Sol,         M,17,H,5,4,2185.6332,1,1,H,NoGo
Sol,         M,17,H,5,5,4062.7943,0,1,H,NoGo
Sol,         M,17,H,5,6,1052.7564,1,0,H,Go
Sol,         M,17,H,5,7,974.5886,1,0,H,Go
Sol,         M,17,H,5,8,486.337,1,0,H,Go
Sol,         M,17,H,5,9,6127.0867,1,0,H,Go
Sol,         M,17,H,5,10,2650.0062,1,0,H,Go
Sol,         M,17,H,5,11,1361.1318,1,0,H,Go
Sol,         M,17,H,5,12,2204.752,1,1,H,NoGo
Sol,         M,17,H,5,13,386.9462,1,0,H,Go
Sol,         M,17,H,5,14,3190.7557,1,0,H,Go
Sol,         M,17,H,5,15,381.8947,1,0,H,Go
Sol,         M,17,H,5,16,2185.8217,1,1,H,NoGo
Sol,         M,17,H,5,17,2262.9637,1,0,H,Go
Sol,         M,17,H,5,18,1902.8394,1,0,H,Go
Sol,         M,17,H,5,19,924.3415,1,0,H,Go
Sol,         M,17,H,5,20,2185.2885,1,1,H,NoGo
Sol,         M,17,H,5,21,1799.8078,1,0,H,Go
Sol,         M,17,H,5,22,2521.1034,1,0,H,Go
Sol,         M,17,H,5,23,2186.362,1,1,H,NoGo
Sol,         M,17,H,5,24,3087.5817,1,0,H,Go
Sol,         M,17,H,5,25,692.5043,1,0,H,Go
Sol,         M,17,H,5,26,2023.3973,1,0,H,Go
Sol,         M,17,H,5,27,392.743,1,0,H,Go
Sol,         M,17,H,5,28,2204.1043,1,1,H,NoGo
Sol,         M,17,H,5,29,1365.1702,1,0,H,Go
Sol,         M,17,H,5,30,1928.5662,1,0,H,Go
Sol,         M,17,H,5,31,2186.219,1,1,H,NoGo
Sol,         M,17,H,5,32,563.5778,1,0,H,Go
Sol,         M,17,H,5,33,3318.8289,1,0,H,Go
Sol,         M,17,H,5,34,521.6717,1,0,H,Go
Sol,         M,17,H,5,35,2315.6829,1,0,H,Go
Sol,         M,17,H,5,36,2186.0059,1,1,H,NoGo
Sol,         M,17,H,5,37,380.4131,1,0,H,Go
Sol,         M,17,H,5,38,3016.6779,0,1,H,NoGo
Sol,         M,17,H,5,39,2262.9276,1,0,H,Go
Sol,         M,17,H,5,40,2958.9899,1,0,H,Go
Star,         M,11,H,1,1,2282.6469,1,0,H,Go
Star,         M,11,H,1,2,10133.5297,1,0,H,Go
Star,         M,11,H,1,3,1714.4379,1,0,H,Go
Star,         M,11,H,1,4,7835.7515,0,1,H,NoGo
Star,         M,11,H,1,5,2202.7472,0,1,H,NoGo
Star,         M,11,H,1,6,5933.1356,1,0,H,Go
Star,         M,11,H,1,7,4338.5093,1,0,H,Go
Star,         M,11,H,1,8,394.8823,1,0,H,Go
Star,         M,11,H,1,9,6660.4005,1,0,H,Go
Star,         M,11,H,1,10,5707.1666,1,0,H,Go
Star,         M,11,H,1,11,9350.5025,1,0,H,Go
Star,         M,11,H,1,12,2186.8609,1,1,H,NoGo
Star,         M,11,H,1,13,469.8553,1,0,H,Go
Star,         M,11,H,1,14,5397.9655,1,0,H,Go
Star,         M,11,H,1,15,2830.2416,1,0,H,Go
Star,         M,11,H,1,16,2205.8817,1,1,H,NoGo
Star,         M,11,H,1,17,5037.4942,1,0,H,Go
Star,         M,11,H,1,18,2076.1665,1,0,H,Go
Star,         M,11,H,1,19,3003.2015,1,0,H,Go
Star,         M,11,H,1,20,2187.2436,1,1,H,NoGo
Star,         M,11,H,1,21,4174.6701,1,0,H,Go
Star,         M,11,H,1,22,2218.9186,1,0,H,Go
Star,         M,11,H,1,23,2205.2898,1,1,H,NoGo
Star,         M,11,H,1,24,9545.43,1,0,H,Go
Star,         M,11,H,1,25,3285.7389,1,0,H,Go
Star,         M,11,H,1,26,949.4656,1,0,H,Go
Star,         M,11,H,1,27,5089.4267,1,0,H,Go
Star,         M,11,H,1,28,3360.7048,0,1,H,NoGo
Star,         M,11,H,1,29,17028.2885,0,0,H,Go
Star,         M,11,H,1,30,3605.2572,1,0,H,Go
Star,         M,11,H,1,31,2205.1525,1,1,H,NoGo
Star,         M,11,H,1,32,4547.2,1,0,H,Go
Star,         M,11,H,1,33,4451.7442,1,0,H,Go
Star,         M,11,H,1,34,4855.25,1,0,H,Go
Star,         M,11,H,1,35,2109.296,1,0,H,Go
Star,         M,11,H,1,36,4022.5622,0,1,H,NoGo
Star,         M,11,H,1,37,2823.7276,1,0,H,Go
Star,         M,11,H,1,38,2186.6291,1,1,H,NoGo
Star,         M,11,H,1,39,4687.388,1,0,H,Go
Star,         M,11,H,1,40,2391.1114,1,0,H,Go
Star,         M,11,H,2,1,4754.2814,1,0,H,Go
Star,         M,11,H,2,2,4856.9495,1,0,H,Go
Star,         M,11,H,2,3,2204.8539,1,1,H,NoGo
Star,         M,11,H,2,4,7844.9464,1,0,H,Go
Star,         M,11,H,2,5,2195.0725,1,1,H,NoGo
Star,         M,11,H,2,6,3388.7331,1,0,H,Go
Star,         M,11,H,2,7,5277.8232,1,0,H,Go
Star,         M,11,H,2,8,2485.8497,1,0,H,Go
Star,         M,11,H,2,9,7905.5356,1,0,H,Go
Star,         M,11,H,2,10,2203.1607,1,1,H,NoGo
Star,         M,11,H,2,11,11193.4067,1,0,H,Go
Star,         M,11,H,2,12,2187.1587,1,1,H,NoGo
Star,         M,11,H,2,13,29629.9389,1,0,H,Go
Star,         M,11,H,2,14,4135.8635,1,0,H,Go
Star,         M,11,H,2,15,1791.6737,1,0,H,Go
Star,         M,11,H,2,16,2521.2891,1,0,H,Go
Star,         M,11,H,2,17,3116.4625,0,1,H,NoGo
Star,         M,11,H,2,18,3852.5777,1,0,H,Go
Star,         M,11,H,2,19,2538.5933,1,0,H,Go
Star,         M,11,H,2,20,8360.142,1,0,H,Go
Star,         M,11,H,2,21,3268.458,1,0,H,Go
Star,         M,11,H,2,22,3937.7605,0,1,H,NoGo
Star,         M,11,H,2,23,5011.9586,1,0,H,Go
Star,         M,11,H,2,24,1870.1431,1,0,H,Go
Star,         M,11,H,2,25,1096.5516,1,0,H,Go
Star,         M,11,H,2,26,3990.1909,1,0,H,Go
Star,         M,11,H,2,27,6248.4149,1,0,H,Go
Star,         M,11,H,2,28,2217.907,1,0,H,Go
Star,         M,11,H,2,29,2204.1272,1,1,H,NoGo
Star,         M,11,H,2,30,2205.2408,1,1,H,NoGo
Star,         M,11,H,2,31,924.3826,1,0,H,Go
Star,         M,11,H,2,32,2255.0316,1,0,H,Go
Star,         M,11,H,2,33,6050.1913,1,0,H,Go
Star,         M,11,H,2,34,4291.0843,1,0,H,Go
Star,         M,11,H,2,35,3654.5054,1,0,H,Go
Star,         M,11,H,2,36,2204.3221,1,1,H,NoGo
Star,         M,11,H,2,37,1199.6523,1,0,H,Go
Star,         M,11,H,2,38,5913.1546,1,0,H,Go
Star,         M,11,H,2,39,2193.5379,1,1,H,NoGo
Star,         M,11,H,2,40,5166.8292,1,0,H,Go
Star,         M,11,H,3,1,2203.5107,1,1,H,NoGo
Star,         M,11,H,3,2,10704.8601,1,0,H,Go
Star,         M,11,H,3,3,3105.8089,1,0,H,Go
Star,         M,11,H,3,4,1944.5711,1,0,H,Go
Star,         M,11,H,3,5,2186.1059,1,1,H,NoGo
Star,         M,11,H,3,6,10018.0718,1,0,H,Go
Star,         M,11,H,3,7,2511.7415,1,0,H,Go
Star,         M,11,H,3,8,4504.5002,1,0,H,Go
Star,         M,11,H,3,9,9854.9448,1,0,H,Go
Star,         M,11,H,3,10,6944.1297,1,0,H,Go
Star,         M,11,H,3,11,3540.8002,0,1,H,NoGo
Star,         M,11,H,3,12,1251.0593,1,0,H,Go
Star,         M,11,H,3,13,2203.4092,1,1,H,NoGo
Star,         M,11,H,3,14,6669.474,1,0,H,Go
Star,         M,11,H,3,15,4909.5191,1,0,H,Go
Star,         M,11,H,3,16,1278.0505,1,0,H,Go
Star,         M,11,H,3,17,3064.1423,1,0,H,Go
Star,         M,11,H,3,18,3388.8315,1,0,H,Go
Star,         M,11,H,3,19,2204.5229,1,0,H,Go
Star,         M,11,H,3,20,2186.2568,1,1,H,NoGo
Star,         M,11,H,3,21,3822.9958,0,1,H,NoGo
Star,         M,11,H,3,22,3433.9163,1,0,H,Go
Star,         M,11,H,3,23,14396.9531,1,0,H,Go
Star,         M,11,H,3,24,1044.7524,1,0,H,Go
Star,         M,11,H,3,25,3363.3431,1,0,H,Go
Star,         M,11,H,3,26,3944.1305,0,1,H,NoGo
Star,         M,11,H,3,27,2873.174,1,0,H,Go
Star,         M,11,H,3,28,392.6245,1,0,H,Go
Star,         M,11,H,3,29,2203.8632,1,1,H,NoGo
Star,         M,11,H,3,30,2443.7813,1,0,H,Go
Star,         M,11,H,3,31,5836.4575,1,0,H,Go
Star,         M,11,H,3,32,4316.1322,1,0,H,Go
Star,         M,11,H,3,33,4104.7283,1,0,H,Go
Star,         M,11,H,3,34,2187.4451,1,1,H,NoGo
Star,         M,11,H,3,35,578.7255,1,0,H,Go
Star,         M,11,H,3,36,4212.898,1,0,H,Go
Star,         M,11,H,3,37,702.0174,1,0,H,Go
Star,         M,11,H,3,38,4213.6982,1,0,H,Go
Star,         M,11,H,3,39,2204.8464,1,1,H,NoGo
Star,         M,11,H,3,40,390.3819,1,0,H,Go
Star,         M,11,H,4,1,6170.6833,1,0,H,Go
Star,         M,11,H,4,2,2203.3814,1,1,H,NoGo
Star,         M,11,H,4,3,4110.2653,1,0,H,Go
Star,         M,11,H,4,4,4392.2316,1,0,H,Go
Star,         M,11,H,4,5,5640.578,0,1,H,NoGo
Star,         M,11,H,4,6,4574.3211,1,0,H,Go
Star,         M,11,H,4,7,2694.2817,1,0,H,Go
Star,         M,11,H,4,8,1918.4075,1,0,H,Go
Star,         M,11,H,4,9,5114.6042,1,0,H,Go
Star,         M,11,H,4,10,2057.9861,1,0,H,Go
Star,         M,11,H,4,11,422.6741,1,0,H,Go
Star,         M,11,H,4,12,2192.1992,1,1,H,NoGo
Star,         M,11,H,4,13,3748.4546,1,0,H,Go
Star,         M,11,H,4,14,2203.7149,1,1,H,NoGo
Star,         M,11,H,4,15,388.3154,1,0,H,Go
Star,         M,11,H,4,16,6308.6757,1,0,H,Go
Star,         M,11,H,4,17,2409.5202,1,0,H,Go
Star,         M,11,H,4,18,2204.8275,1,1,H,NoGo
Star,         M,11,H,4,19,6670.0795,1,0,H,Go
Star,         M,11,H,4,20,5475.072,1,0,H,Go
Star,         M,11,H,4,21,3800.7096,1,0,H,Go
Star,         M,11,H,4,22,2203.899,1,1,H,NoGo
Star,         M,11,H,4,23,5758.6714,1,0,H,Go
Star,         M,11,H,4,24,7974.4697,1,0,H,Go
Star,         M,11,H,4,25,6892.6705,1,0,H,Go
Star,         M,11,H,4,26,4934.9827,1,0,H,Go
Star,         M,11,H,4,27,6428.3179,1,0,H,Go
Star,         M,11,H,4,28,2203.5346,1,1,H,NoGo
Star,         M,11,H,4,29,3852.7212,1,0,H,Go
Star,         M,11,H,4,30,2204.8599,1,1,H,NoGo
Star,         M,11,H,4,31,6582.9882,1,0,H,Go
Star,         M,11,H,4,32,3466.0031,1,0,H,Go
Star,         M,11,H,4,33,6042.1129,1,0,H,Go
Star,         M,11,H,4,34,4831.1826,1,0,H,Go
Star,         M,11,H,4,35,3062.2337,1,0,H,Go
Star,         M,11,H,4,36,2188.6052,1,1,H,NoGo
Star,         M,11,H,4,37,3489.6909,0,1,H,NoGo
Star,         M,11,H,4,38,3706.7514,1,0,H,Go
Star,         M,11,H,4,39,3723.8475,1,0,H,Go
Star,         M,11,H,4,40,5895.5488,1,0,H,Go
Star,         M,11,H,5,1,,,,H,
Star,         M,11,H,5,2,,,,H,
Star,         M,11,H,5,3,,,,H,
Star,         M,11,H,5,4,,,,H,
Star,         M,11,H,5,5,,,,H,
Star,         M,11,H,5,6,,,,H,
Star,         M,11,H,5,7,,,,H,
Star,         M,11,H,5,8,,,,H,
Star,         M,11,H,5,9,,,,H,
Star,         M,11,H,5,10,,,,H,
Star,         M,11,H,5,11,,,,H,
Star,         M,11,H,5,12,,,,H,
Star,         M,11,H,5,13,,,,H,
Star,         M,11,H,5,14,,,,H,
Star,         M,11,H,5,15,,,,H,
Star,         M,11,H,5,16,,,,H,
Star,         M,11,H,5,17,,,,H,
Star,         M,11,H,5,18,,,,H,
Star,         M,11,H,5,19,,,,H,
Star,         M,11,H,5,20,,,,H,
Star,         M,11,H,5,21,,,,H,
Star,         M,11,H,5,22,,,,H,
Star,         M,11,H,5,23,,,,H,
Star,         M,11,H,5,24,,,,H,
Star,         M,11,H,5,25,,,,H,
Star,         M,11,H,5,26,,,,H,
Star,         M,11,H,5,27,,,,H,
Star,         M,11,H,5,28,,,,H,
Star,         M,11,H,5,29,,,,H,
Star,         M,11,H,5,30,,,,H,
Star,         M,11,H,5,31,,,,H,
Star,         M,11,H,5,32,,,,H,
Star,         M,11,H,5,33,,,,H,
Star,         M,11,H,5,34,,,,H,
Star,         M,11,H,5,35,,,,H,
Star,         M,11,H,5,36,,,,H,
Star,         M,11,H,5,37,,,,H,
Star,         M,11,H,5,38,,,,H,
Star,         M,11,H,5,39,,,,H,
Star,         M,11,H,5,40,,,,H,
Tess,F,10,L,1,1,1542.1191,1,0,M,Go
Tess,F,10,L,1,2,3336.4992,1,0,M,Go
Tess,F,10,L,1,3,2202.9059,1,1,M,NoGo
Tess,F,10,L,1,4,5483.3889,1,0,M,Go
Tess,F,10,L,1,5,2185.1069,1,1,M,NoGo
Tess,F,10,L,1,6,387.0036,1,0,M,Go
Tess,F,10,L,1,7,401.6847,1,0,M,Go
Tess,F,10,L,1,8,2564.433,1,0,M,Go
Tess,F,10,L,1,9,2487.4585,1,0,M,Go
Tess,F,10,L,1,10,2203.5804,1,1,M,NoGo
Tess,F,10,L,1,11,3260.2148,1,0,M,Go
Tess,F,10,L,1,12,2185.5461,1,1,M,NoGo
Tess,F,10,L,1,13,15735.269,1,0,M,Go
Tess,F,10,L,1,14,1567.5693,1,0,M,Go
Tess,F,10,L,1,15,822.1137,1,0,M,Go
Tess,F,10,L,1,16,2822.3112,1,0,M,Go
Tess,F,10,L,1,17,2203.2737,1,1,M,NoGo
Tess,F,10,L,1,18,4238.8437,1,0,M,Go
Tess,F,10,L,1,19,2469.7003,1,0,M,Go
Tess,F,10,L,1,20,5896.33,1,0,M,Go
Tess,F,10,L,1,21,4736.568,1,0,M,Go
Tess,F,10,L,1,22,3992.1686,0,1,M,NoGo
Tess,F,10,L,1,23,3699.0954,1,0,M,Go
Tess,F,10,L,1,24,4212.7874,1,0,M,Go
Tess,F,10,L,1,25,2100.9433,1,0,M,Go
Tess,F,10,L,1,26,3990.5701,1,0,M,Go
Tess,F,10,L,1,27,6506.3523,1,0,M,Go
Tess,F,10,L,1,28,4531.5515,1,0,M,Go
Tess,F,10,L,1,29,3501.0381,0,1,M,NoGo
Tess,F,10,L,1,30,2203.791,0,1,M,NoGo
Tess,F,10,L,1,31,17396.4135,0,0,M,Go
Tess,F,10,L,1,32,4548.712,1,0,M,Go
Tess,F,10,L,1,33,392.6561,1,0,M,Go
Tess,F,10,L,1,34,385.8453,1,0,M,Go
Tess,F,10,L,1,35,387.5391,1,0,M,Go
Tess,F,10,L,1,36,2203.2082,1,1,M,NoGo
Tess,F,10,L,1,37,400.0579,1,0,M,Go
Tess,F,10,L,1,38,774.1662,1,0,M,Go
Tess,F,10,L,1,39,4925.7182,0,1,M,NoGo
Tess,F,10,L,1,40,1817.0205,1,0,M,Go
Tess,F,10,L,2,1,2214.8568,1,1,M,NoGo
Tess,F,10,L,2,2,2682.534,1,0,M,Go
Tess,F,10,L,2,3,2486.7982,1,0,M,Go
Tess,F,10,L,2,4,1285.0888,1,0,M,Go
Tess,F,10,L,2,5,3455.6458,0,1,M,NoGo
Tess,F,10,L,2,6,770.9558,1,0,M,Go
Tess,F,10,L,2,7,556.2623,1,0,M,Go
Tess,F,10,L,2,8,993.3956,1,0,M,Go
Tess,F,10,L,2,9,5741.769,1,0,M,Go
Tess,F,10,L,2,10,6196.6356,1,0,M,Go
Tess,F,10,L,2,11,2204.3428,1,1,M,NoGo
Tess,F,10,L,2,12,6540.6028,1,0,M,Go
Tess,F,10,L,2,13,3709.9958,0,1,M,NoGo
Tess,F,10,L,2,14,2187.7811,1,0,M,Go
Tess,F,10,L,2,15,399.264,1,0,M,Go
Tess,F,10,L,2,16,579.3942,1,0,M,Go
Tess,F,10,L,2,17,2046.8731,1,0,M,Go
Tess,F,10,L,2,18,1070.9462,1,0,M,Go
Tess,F,10,L,2,19,942.3835,1,0,M,Go
Tess,F,10,L,2,20,3725.5038,0,1,M,NoGo
Tess,F,10,L,2,21,3816.9388,0,1,M,NoGo
Tess,F,10,L,2,22,476.4525,1,0,M,Go
Tess,F,10,L,2,23,433.4899,1,0,M,Go
Tess,F,10,L,2,24,2100.4624,1,0,M,Go
Tess,F,10,L,2,25,478.722,1,0,M,Go
Tess,F,10,L,2,26,3981.3347,0,1,M,NoGo
Tess,F,10,L,2,27,562.4863,1,0,M,Go
Tess,F,10,L,2,28,2177.9948,1,0,M,Go
Tess,F,10,L,2,29,3448.7798,0,1,M,NoGo
Tess,F,10,L,2,30,2478.9231,1,0,M,Go
Tess,F,10,L,2,31,529.2295,1,0,M,Go
Tess,F,10,L,2,32,394.342,1,0,M,Go
Tess,F,10,L,2,33,4393.2039,1,0,M,Go
Tess,F,10,L,2,34,3881.4272,0,1,M,NoGo
Tess,F,10,L,2,35,394.7321,1,0,M,Go
Tess,F,10,L,2,36,1199.1795,1,0,M,Go
Tess,F,10,L,2,37,620.9302,1,0,M,Go
Tess,F,10,L,2,38,4762.8599,1,0,M,Go
Tess,F,10,L,2,39,3340.5561,0,1,M,NoGo
Tess,F,10,L,2,40,3279.6212,1,        ,M,NoGo
Tess,F,10,L,3,1,838.9673,1,0,M,Go
Tess,F,10,L,3,2,3132.9088,0,1,M,NoGo
Tess,F,10,L,3,3,2976.5349,1,0,M,Go
Tess,F,10,L,3,4,2538.788,1,0,M,Go
Tess,F,10,L,3,5,10734.5786,0,1,M,NoGo
Tess,F,10,L,3,6,3216.0554,1,0,M,Go
Tess,F,10,L,3,7,1763.0168,1,0,M,Go
Tess,F,10,L,3,8,684.2651,1,0,M,Go
Tess,F,10,L,3,9,393.605,1,0,M,Go
Tess,F,10,L,3,10,1251.2378,1,0,M,Go
Tess,F,10,L,3,11,3672.3961,1,0,M,Go
Tess,F,10,L,3,12,2204.8663,1,1,M,NoGo
Tess,F,10,L,3,13,941.5238,1,0,M,Go
Tess,F,10,L,3,14,2204.8741,1,1,M,NoGo
Tess,F,10,L,3,15,761.7776,1,0,M,Go
Tess,F,10,L,3,16,3182.4688,1,0,M,Go
Tess,F,10,L,3,17,2847.8288,1,0,M,Go
Tess,F,10,L,3,18,3386.2545,0,1,M,NoGo
Tess,F,10,L,3,19,839.5729,1,0,M,Go
Tess,F,10,L,3,20,4547.8447,1,0,M,Go
Tess,F,10,L,3,21,4608.2642,1,0,M,Go
Tess,F,10,L,3,22,3509.7053,0,1,M,NoGo
Tess,F,10,L,3,23,4728.2834,1,0,M,Go
Tess,F,10,L,3,24,1058.9301,1,0,M,Go
Tess,F,10,L,3,25,384.8806,1,0,M,Go
Tess,F,10,L,3,26,2339.9944,1,0,M,Go
Tess,F,10,L,3,27,890.4306,1,0,M,Go
Tess,F,10,L,3,28,3804.8699,0,1,M,NoGo
Tess,F,10,L,3,29,1146.7001,1,0,M,Go
Tess,F,10,L,3,30,3872.075,0,1,M,NoGo
Tess,F,10,L,3,31,493.7471,1,0,M,Go
Tess,F,10,L,3,32,993.9315,1,0,M,Go
Tess,F,10,L,3,33,864.403,1,0,M,Go
Tess,F,10,L,3,34,444.038,1,0,M,Go
Tess,F,10,L,3,35,6908.9235,1,0,M,Go
Tess,F,10,L,3,36,4041.1448,0,1,M,NoGo
Tess,F,10,L,3,37,3989.7036,0,1,M,NoGo
Tess,F,10,L,3,38,1490.8572,1,0,M,Go
Tess,F,10,L,3,39,846.8076,1,0,M,Go
Tess,F,10,L,3,40,2546.4536,1,0,M,Go
Tess,F,10,L,4,1,5784.3889,1,0,M,Go
Tess,F,10,L,4,2,400.0017,1,0,M,Go
Tess,F,10,L,4,3,555.433,1,0,M,Go
Tess,F,10,L,4,4,3480.4486,0,1,M,NoGo
Tess,F,10,L,4,5,2203.7829,0,1,M,NoGo
Tess,F,10,L,4,6,4040.5905,1,0,M,Go
Tess,F,10,L,4,7,1947.3109,1,0,M,Go
Tess,F,10,L,4,8,390.4762,1,0,M,Go
Tess,F,10,L,4,9,1981.1193,1,0,M,Go
Tess,F,10,L,4,10,1815.0849,1,0,M,Go
Tess,F,10,L,4,11,385.5218,1,0,M,Go
Tess,F,10,L,4,12,3032.7637,0,1,M,NoGo
Tess,F,10,L,4,13,1314.277,1,0,M,Go
Tess,F,10,L,4,14,538.6197,1,0,M,Go
Tess,F,10,L,4,15,400.8623,1,0,M,Go
Tess,F,10,L,4,16,3501.6765,0,1,M,NoGo
Tess,F,10,L,4,17,383.4183,1,0,M,Go
Tess,F,10,L,4,18,1070.5468,1,0,M,Go
Tess,F,10,L,4,19,1335.5441,1,0,M,Go
Tess,F,10,L,4,20,2205.31,1,1,M,NoGo
Tess,F,10,L,4,21,1168.3015,1,0,M,Go
Tess,F,10,L,4,22,787.5372,1,0,M,Go
Tess,F,10,L,4,23,3364.2591,0,1,M,NoGo
Tess,F,10,L,4,24,2203.8498,1,0,M,Go
Tess,F,10,L,4,25,774.7011,1,0,M,Go
Tess,F,10,L,4,26,396.9883,1,0,M,Go
Tess,F,10,L,4,27,2950.9046,1,0,M,Go
Tess,F,10,L,4,28,6015.2523,0,1,M,NoGo
Tess,F,10,L,4,29,435.5477,1,0,M,Go
Tess,F,10,L,4,30,2667.2696,1,0,M,Go
Tess,F,10,L,4,31,2205.1892,1,1,M,NoGo
Tess,F,10,L,4,32,1816.3366,1,0,M,Go
Tess,F,10,L,4,33,400.1683,1,0,M,Go
Tess,F,10,L,4,34,632.8789,1,0,M,Go
Tess,F,10,L,4,35,1995.3472,1,0,M,Go
Tess,F,10,L,4,36,2204.329,1,1,M,NoGo
Tess,F,10,L,4,37,1250.344,1,0,M,Go
Tess,F,10,L,4,38,3793.1899,0,1,M,NoGo
Tess,F,10,L,4,39,1096.3277,1,0,M,Go
Tess,F,10,L,4,40,3551.2507,1,0,M,Go
Tess,F,10,L,5,1,1045.0244,1,0,M,Go
Tess,F,10,L,5,2,2538.6124,1,0,M,Go
Tess,F,10,L,5,3,465.7634,1,0,M,Go
Tess,F,10,L,5,4,3100.4059,0,1,M,NoGo
Tess,F,10,L,5,5,709.4815,1,0,M,Go
Tess,F,10,L,5,6,399.9603,1,0,M,Go
Tess,F,10,L,5,7,4090.8779,0,1,M,NoGo
Tess,F,10,L,5,8,736.0307,1,0,M,Go
Tess,F,10,L,5,9,4121.7419,0,1,M,NoGo
Tess,F,10,L,5,10,1765.0397,1,0,M,Go
Tess,F,10,L,5,11,9443.0763,1,0,M,Go
Tess,F,10,L,5,12,7484.5087,1,0,M,Go
Tess,F,10,L,5,13,2037.05,1,0,M,Go
Tess,F,10,L,5,14,4394.1289,1,0,M,Go
Tess,F,10,L,5,15,7622.0815,1,0,M,Go
Tess,F,10,L,5,16,2205.2185,1,1,M,NoGo
Tess,F,10,L,5,17,2195.9169,1,1,M,NoGo
Tess,F,10,L,5,18,615.6415,1,0,M,Go
Tess,F,10,L,5,19,7356.1879,1,0,M,Go
Tess,F,10,L,5,20,2899.1265,1,0,M,Go
Tess,F,10,L,5,21,3199.4873,0,1,M,NoGo
Tess,F,10,L,5,22,4676.8374,1,0,M,Go
Tess,F,10,L,5,23,1156.2625,1,0,M,Go
Tess,F,10,L,5,24,400.5627,1,0,M,Go
Tess,F,10,L,5,25,1740.1229,1,0,M,Go
Tess,F,10,L,5,26,2049.1811,1,0,M,Go
Tess,F,10,L,5,27,2522.5716,1,0,M,Go
Tess,F,10,L,5,28,3149.8876,0,1,M,NoGo
Tess,F,10,L,5,29,3536.7911,1,0,M,Go
Tess,F,10,L,5,30,3727.722,0,1,M,NoGo
Tess,F,10,L,5,31,1993.6233,1,0,M,Go
Tess,F,10,L,5,32,426.5543,1,0,M,Go
Tess,F,10,L,5,33,1507.7764,1,0,M,Go
Tess,F,10,L,5,34,2203.4959,1,1,M,NoGo
Tess,F,10,L,5,35,2512.4519,1,0,M,Go
Tess,F,10,L,5,36,4599.9656,1,0,M,Go
Tess,F,10,L,5,37,3286.5329,1,0,M,Go
Tess,F,10,L,5,38,388.2847,1,0,M,Go
Tess,F,10,L,5,39,1791.304,1,0,M,Go
Tess,F,10,L,5,40,2204.6731,1,1,M,NoGo
Vincent,         M,8,H,1,1,1695.7494,1,0,H,Go
Vincent,         M,8,H,1,2,2184.6437,1,1,H,NoGo
Vincent,         M,8,H,1,3,1103.4393,1,0,H,Go
Vincent,         M,8,H,1,4,2314.8289,1,0,H,Go
Vincent,         M,8,H,1,5,3897.3197,0,1,H,NoGo
Vincent,         M,8,H,1,6,1724.0868,1,0,H,Go
Vincent,         M,8,H,1,7,606.7766,1,0,H,Go
Vincent,         M,8,H,1,8,702.7004,1,0,H,Go
