subj_id,sex,age,rank,     trial,ordre_block,   session,react_time,   picture,success,type_picture,stim,expe_pic,Bared teeth,rank_2,pic-control,control_Stroop
Sol,         M,17,H,9,2,2,24329.5755,10,1,Neutral,pic,1,0,H,18306.9455,-18306.9455
Sol,         M,17,H,10,2,2,7656.5326,12,1,Neutral,pic,1,0,H,1633.9026,-1633.9026
Sol,         M,17,H,11,2,2,26722.9465,11,1,Neutral,pic,1,0,H,20700.3165,-20700.3165
Sol,         M,17,H,12,2,2,10978.8538,9,1,Neutral,pic,1,0,H,4956.2238,-4956.2238
Sol,         M,17,H,15,3,2,18040.9149,12,1,Neutral,pic,1,0,H,12018.2849,-12018.2849
Sol,         M,17,H,16,3,2,21775.2844,9,1,Neutral,pic,1,0,H,15752.6544,-15752.6544
Sol,         M,17,H,17,3,2,9767.158,10,1,Neutral,pic,1,0,H,3744.528,-3744.528
Sol,         M,17,H,18,3,2,8921.3439,11,1,Neutral,pic,1,0,H,2898.7139,-2898.7139
Sol,         M,17,H,21,4,2,10902.7707,8,1,Threat,pic,1,0,H,4880.1407,-4880.1407
Sol,         M,17,H,22,4,2,22434.1301,6,1,Threat,pic,1,0,H,16411.5001,-16411.5001
Sol,         M,17,H,23,4,2,8753.7052,5,1,Threat,pic,1,0,H,2731.0752,-2731.0752
Sol,         M,17,H,24,4,2,8135.3104,7,1,Threat,pic,1,0,H,2112.6804,-2112.6804
Sol,         M,17,H,27,5,2,7595.5745,1,1,Object,pic,1,0,H,1572.9445,-1572.9445
Sol,         M,17,H,28,5,2,6430.99,2,1,Object,pic,1,0,H,408.36,-408.36
Sol,         M,17,H,29,5,2,26894.6812,4,1,Object,pic,1,0,H,20872.0512,-20872.0512
Sol,         M,17,H,30,5,2,40712.5092,3,0,Object,pic,1,0,H,34689.8792,-34689.8792
Sol,         M,17,H,33,6,2,72.1332,4,1,Object,pic,1,0,H,-5950.4968,5950.4968
Sol,         M,17,H,34,6,2,10766.5943,1,1,Object,pic,1,0,H,4743.9643,-4743.9643
Sol,         M,17,H,35,6,2,70761.6246,2,0,Object,pic,1,0,H,64738.9946,-64738.9946
Sol,         M,17,H,36,6,2,36059.1078,3,0,Object,pic,1,0,H,30036.4778,-30036.4778
Sol,         M,17,H,1,1,3,12841.8902,0,1,None,None,1,0,H,6819.2602,-6819.2602
Sol,         M,17,H,2,1,3,6488.034,0,1,None,None,1,0,H,465.404,-465.404
Sol,         M,17,H,7,2,3,1373.4294,0,1,None,None,1,0,H,-4649.2006,4649.2006
Sol,         M,17,H,8,2,3,3538.2771,0,1,None,None,1,0,H,-2484.3529,2484.3529
Sol,         M,17,H,13,3,3,3821.0414,0,1,None,None,1,0,H,-2201.5886,2201.5886
Sol,         M,17,H,14,3,3,5511.6557,0,1,None,None,1,0,H,-510.9743,510.9743
Sol,         M,17,H,19,4,3,3007.1752,0,1,None,None,1,0,H,-3015.4548,3015.4548
Sol,         M,17,H,20,4,3,5922.2214,0,1,None,None,1,0,H,-100.4086,100.4086
Sol,         M,17,H,25,5,3,4802.5332,0,1,None,None,1,0,H,-1220.0968,1220.0968
Sol,         M,17,H,26,5,3,6252.0444,0,1,None,None,1,0,H,229.4144,-229.4144
Sol,         M,17,H,31,6,3,3005.7626,0,1,None,None,1,0,H,-3016.8674,3016.8674
Sol,         M,17,H,32,6,3,4793.929,0,1,None,None,1,0,H,-1228.701,1228.701
Sol,         M,17,H,3,1,3,3096.1146,7,1,Threat,pic,1,0,H,-2926.5154,2926.5154
Sol,         M,17,H,4,1,3,1902.9885,6,1,Threat,pic,1,0,H,-4119.6415,4119.6415
Sol,         M,17,H,5,1,3,1599.7022,8,1,Threat,pic,1,0,H,-4422.9278,4422.9278
Sol,         M,17,H,6,1,3,22705.4618,5,1,Threat,pic,1,0,H,16682.8318,-16682.8318
Sol,         M,17,H,9,2,3,45237.0457,11,0,Neutral,pic,1,0,H,39214.4157,-39214.4157
Sol,         M,17,H,10,2,3,3713.5358,10,1,Neutral,pic,1,0,H,-2309.0942,2309.0942
Sol,         M,17,H,11,2,3,9350.7924,9,1,Neutral,pic,1,0,H,3328.1624,-3328.1624
Sol,         M,17,H,12,2,3,15891.5875,12,1,Neutral,pic,1,0,H,9868.9575,-9868.9575
Sol,         M,17,H,15,3,3,43695.3532,1,0,Object,pic,1,0,H,37672.7232,-37672.7232
Sol,         M,17,H,16,3,3,29660.4348,2,1,Object,pic,1,0,H,23637.8048,-23637.8048
Sol,         M,17,H,17,3,3,47416.5899,3,0,Object,pic,1,0,H,41393.9599,-41393.9599
Sol,         M,17,H,18,3,3,39946.6395,4,0,Object,pic,1,0,H,33924.0095,-33924.0095
Sol,         M,17,H,21,4,3,7076.8965,7,1,Threat,pic,1,0,H,1054.2665,-1054.2665
Sol,         M,17,H,22,4,3,14398.7304,6,1,Threat,pic,1,0,H,8376.1004,-8376.1004
Sol,         M,17,H,23,4,3,3646.7756,5,1,Threat,pic,1,0,H,-2375.8544,2375.8544
Sol,         M,17,H,24,4,3,6073.8557,8,1,Threat,pic,1,0,H,51.2257,-51.2257
Sol,         M,17,H,27,5,3,4152.1737,10,1,Neutral,pic,1,0,H,-1870.4563,1870.4563
Sol,         M,17,H,28,5,3,5670.6821,11,1,Neutral,pic,1,0,H,-351.9479,351.9479
Sol,         M,17,H,29,5,3,7348.4722,12,1,Neutral,pic,1,0,H,1325.8422,-1325.8422
Sol,         M,17,H,30,5,3,13950.7967,9,1,Neutral,pic,1,0,H,7928.1667,-7928.1667
Sol,         M,17,H,33,6,3,47194.333,2,0,Object,pic,1,0,H,41171.703,-41171.703
Sol,         M,17,H,34,6,3,52975.9608,1,0,Object,pic,1,0,H,46953.3308,-46953.3308
Sol,         M,17,H,35,6,3,39815.8778,4,0,Object,pic,1,0,H,33793.2478,-33793.2478
Sol,         M,17,H,36,6,3,40465.8312,3,0,Object,pic,1,0,H,34443.2012,-34443.2012
Star,         M,11,H,1,1,0,2252.7647,0,1,None,None,1,0,H,-1924.9503,1924.9503
Star,         M,11,H,2,1,0,839.0609,0,1,None,None,1,0,H,-3338.6541,3338.6541
Star,         M,11,H,3,1,0,7901.4328,0,1,None,None,1,0,H,3723.7178,-3723.7178
Star,         M,11,H,4,1,0,2564.6747,0,1,None,None,1,0,H,-1613.0403,1613.0403
Star,         M,11,H,5,1,0,4519.3946,0,1,None,None,1,0,H,341.6796,-341.6796
Star,         M,11,H,6,1,0,245499.7963,0,0,None,None,1,0,H,241322.0813,-241322.0813
Star,         M,11,H,7,1,0,393.3463,0,1,None,None,1,0,H,-3784.3687,3784.3687
Star,         M,11,H,8,1,0,1897.1008,0,1,None,None,1,0,H,-2280.6142,2280.6142
Star,         M,11,H,9,1,0,1119.9415,0,1,None,None,1,0,H,-3057.7735,3057.7735
Star,         M,11,H,10,1,0,7598.9286,0,1,None,None,1,0,H,3421.2136,-3421.2136
Star,         M,11,H,1,1,1,3988.5282,0,1,None,None,1,0,H,-189.1868,189.1868
Star,         M,11,H,2,1,1,957.5743,0,1,None,None,1,0,H,-3220.1407,3220.1407
Star,         M,11,H,7,2,1,3828.5196,0,1,None,None,1,0,H,-349.1954,349.1954
Star,         M,11,H,8,2,1,5092.0657,0,1,None,None,1,0,H,914.3507,-914.3507
Star,         M,11,H,13,3,1,2917.008,0,1,None,None,1,0,H,-1260.707,1260.707
Star,         M,11,H,14,3,1,5227.6824,0,1,None,None,1,0,H,1049.9674,-1049.9674
Star,         M,11,H,19,4,1,5199.0676,0,1,None,None,1,0,H,1021.3526,-1021.3526
Star,         M,11,H,20,4,1,7218.0239,0,1,None,None,1,0,H,3040.3089,-3040.3089
Star,         M,11,H,25,5,1,3295.6075,0,1,None,None,1,0,H,-882.1075,882.1075
Star,         M,11,H,26,5,1,8375.8794,0,1,None,None,1,0,H,4198.1644,-4198.1644
Star,         M,11,H,31,6,1,2743.7573,0,1,None,None,1,0,H,-1433.9577,1433.9577
Star,         M,11,H,32,6,1,187.2708,0,1,None,None,1,0,H,-3990.4442,3990.4442
Star,         M,11,H,3,1,1,24980.4349,1,1,Object,pic,1,0,H,20802.7199,-20802.7199
Star,         M,11,H,4,1,1,44278.1196,3,0,Object,pic,1,0,H,40100.4046,-40100.4046
Star,         M,11,H,5,1,1,6443.6503,4,1,Object,pic,1,0,H,2265.9353,-2265.9353
Star,         M,11,H,6,1,1,4657.9994,2,1,Object,pic,1,0,H,480.2844,-480.2844
Star,         M,11,H,9,2,1,63939.9919,5,0,Threat,pic,1,0,H,59762.2769,-59762.2769
Star,         M,11,H,10,2,1,80330.4915,8,0,Threat,pic,1,0,H,76152.7765,-76152.7765
Star,         M,11,H,11,2,1,52249.3316,6,0,Threat,pic,1,0,H,48071.6166,-48071.6166
Star,         M,11,H,12,2,1,59817.0239,7,0,Threat,pic,1,0,H,55639.3089,-55639.3089
Star,         M,11,H,15,3,1,20621.3418,1,1,Object,pic,1,0,H,16443.6268,-16443.6268
Star,         M,11,H,16,3,1,7113.8076,3,1,Object,pic,1,0,H,2936.0926,-2936.0926
Star,         M,11,H,17,3,1,9060.0649,2,1,Object,pic,1,0,H,4882.3499,-4882.3499
Star,         M,11,H,18,3,1,2904.9935,4,1,Object,pic,1,0,H,-1272.7215,1272.7215
Star,         M,11,H,21,4,1,6230.0362,11,1,Neutral,pic,1,0,H,2052.3212,-2052.3212
Star,         M,11,H,22,4,1,9998.8775,10,1,Neutral,pic,1,0,H,5821.1625,-5821.1625
Star,         M,11,H,23,4,1,5671.5171,12,1,Neutral,pic,1,0,H,1493.8021,-1493.8021
Star,         M,11,H,24,4,1,7261.5164,9,1,Neutral,pic,1,0,H,3083.8014,-3083.8014
Star,         M,11,H,27,5,1,29558.0693,8,1,Threat,pic,1,0,H,25380.3543,-25380.3543
Star,         M,11,H,28,5,1,8051.8479,5,1,Threat,pic,1,0,H,3874.1329,-3874.1329
Star,         M,11,H,29,5,1,6462.7789,7,1,Threat,pic,1,0,H,2285.0639,-2285.0639
Star,         M,11,H,30,5,1,10175.8971,6,1,Threat,pic,1,0,H,5998.1821,-5998.1821
Star,         M,11,H,33,6,1,3853.2471,12,1,Neutral,pic,1,0,H,-324.4679,324.4679
Star,         M,11,H,34,6,1,716.0301,10,1,Neutral,pic,1,0,H,-3461.6849,3461.6849
Star,         M,11,H,35,6,1,1377.0055,11,1,Neutral,pic,1,0,H,-2800.7095,2800.7095
Star,         M,11,H,36,6,1,3947.6157,9,1,Neutral,pic,1,0,H,-230.0993,230.0993
Star,         M,11,H,1,1,2,1856.763,0,1,None,None,1,0,H,-2320.952,2320.952
Star,         M,11,H,2,1,2,2996.9408,0,1,None,None,1,0,H,-1180.7742,1180.7742
Star,         M,11,H,7,2,2,3854.6745,0,1,None,None,1,0,H,-323.0405,323.0405
Star,         M,11,H,8,2,2,5798.0237,0,1,None,None,1,0,H,1620.3087,-1620.3087
Star,         M,11,H,13,3,2,3251.8505,0,1,None,None,1,0,H,-925.8645,925.8645
Star,         M,11,H,14,3,2,3542.3312,0,1,None,None,1,0,H,-635.3838,635.3838
Star,         M,11,H,19,4,2,3673.659,0,1,None,None,1,0,H,-504.056,504.056
Star,         M,11,H,20,4,2,9340.9885,0,1,None,None,1,0,H,5163.2735,-5163.2735
Star,         M,11,H,25,5,2,75.8376,0,1,None,None,1,0,H,-4101.8774,4101.8774
Star,         M,11,H,26,5,2,519.3,0,1,None,None,1,0,H,-3658.415,3658.415
Star,         M,11,H,31,6,2,3427.2807,0,1,None,None,1,0,H,-750.4343,750.4343
Star,         M,11,H,32,6,2,4282.3139,0,1,None,None,1,0,H,104.5989,-104.5989
Star,         M,11,H,3,1,2,2340.3955,10,1,Neutral,pic,1,0,H,-1837.3195,1837.3195
Star,         M,11,H,4,1,2,4706.0809,11,1,Neutral,pic,1,0,H,528.3659,-528.3659
Star,         M,11,H,5,1,2,2695.7435,9,1,Neutral,pic,1,0,H,-1481.9715,1481.9715
Star,         M,11,H,6,1,2,3682.4868,12,1,Neutral,pic,1,0,H,-495.2282,495.2282
Star,         M,11,H,9,2,2,2835.7483,6,1,Threat,pic,1,0,H,-1341.9667,1341.9667
Star,         M,11,H,10,2,2,2661.9814,5,1,Threat,pic,1,0,H,-1515.7336,1515.7336
Star,         M,11,H,11,2,2,920.8712,8,1,Threat,pic,1,0,H,-3256.8438,3256.8438
Star,         M,11,H,12,2,2,2733.5758,7,1,Threat,pic,1,0,H,-1444.1392,1444.1392
Star,         M,11,H,15,3,2,2447.0266,7,1,Threat,pic,1,0,H,-1730.6884,1730.6884
Star,         M,11,H,16,3,2,7334.7433,8,1,Threat,pic,1,0,H,3157.0283,-3157.0283
Star,         M,11,H,17,3,2,5506.0894,5,1,Threat,pic,1,0,H,1328.3744,-1328.3744
Star,         M,11,H,18,3,2,14196.0101,6,1,Threat,pic,1,0,H,10018.2951,-10018.2951
Star,         M,11,H,21,4,2,3514.7089,2,1,Object,pic,1,0,H,-663.0061,663.0061
Star,         M,11,H,22,4,2,4161.6765,3,1,Object,pic,1,0,H,-16.0385,16.0385
Star,         M,11,H,23,4,2,6432.484,1,1,Object,pic,1,0,H,2254.769,-2254.769
Star,         M,11,H,24,4,2,9431.0736,4,1,Object,pic,1,0,H,5253.3586,-5253.3586
Star,         M,11,H,27,5,2,2982.2237,11,1,Neutral,pic,1,0,H,-1195.4913,1195.4913
Star,         M,11,H,28,5,2,8082.4501,9,1,Neutral,pic,1,0,H,3904.7351,-3904.7351
Star,         M,11,H,29,5,2,1245.4398,10,1,Neutral,pic,1,0,H,-2932.2752,2932.2752
Star,         M,11,H,30,5,2,4250.6375,12,1,Neutral,pic,1,0,H,72.9225,-72.9225
Star,         M,11,H,33,6,2,3120.0159,3,1,Object,pic,1,0,H,-1057.6991,1057.6991
Star,         M,11,H,34,6,2,7030.5792,4,1,Object,pic,1,0,H,2852.8642,-2852.8642
Star,         M,11,H,35,6,2,3428.3357,1,1,Object,pic,1,0,H,-749.3793,749.3793
Star,         M,11,H,36,6,2,1636.0643,2,1,Object,pic,1,0,H,-2541.6507,2541.6507
Star,         M,11,H,1,1,3,5845.5433,0,1,None,None,1,0,H,1667.8283,-1667.8283
Star,         M,11,H,2,1,3,5361.6522,0,1,None,None,1,0,H,1183.9372,-1183.9372
Star,         M,11,H,7,2,3,3475.5756,0,1,None,None,1,0,H,-702.1394,702.1394
Star,         M,11,H,8,2,3,8462.2191,0,1,None,None,1,0,H,4284.5041,-4284.5041
Star,         M,11,H,13,3,3,9666.8388,0,1,None,None,1,0,H,5489.1238,-5489.1238
Star,         M,11,H,14,3,3,7502.2092,0,1,None,None,1,0,H,3324.4942,-3324.4942
Star,         M,11,H,19,4,3,5341.2674,0,1,None,None,1,0,H,1163.5524,-1163.5524
Star,         M,11,H,20,4,3,1974.5134,0,1,None,None,1,0,H,-2203.2016,2203.2016
Star,         M,11,H,25,5,3,830.2221,0,1,None,None,1,0,H,-3347.4929,3347.4929
Star,         M,11,H,26,5,3,2562.2511,0,1,None,None,1,0,H,-1615.4639,1615.4639
Star,         M,11,H,31,6,3,5837.9035,0,1,None,None,1,0,H,1660.1885,-1660.1885
Star,         M,11,H,32,6,3,2307.0756,0,1,None,None,1,0,H,-1870.6394,1870.6394
Star,         M,11,H,3,1,3,6228.3017,6,1,Threat,pic,1,0,H,2050.5867,-2050.5867
Star,         M,11,H,4,1,3,3869.9015,8,1,Threat,pic,1,0,H,-307.8135,307.8135
Star,         M,11,H,5,1,3,3805.9934,5,1,Threat,pic,1,0,H,-371.7216,371.7216
Star,         M,11,H,6,1,3,3357.7328,7,1,Threat,pic,1,0,H,-819.9822,819.9822
Star,         M,11,H,9,2,3,2478.8136,11,1,Neutral,pic,1,0,H,-1698.9014,1698.9014
Star,         M,11,H,10,2,3,1654.0273,9,1,Neutral,pic,1,0,H,-2523.6877,2523.6877
Star,         M,11,H,11,2,3,2395.9953,10,1,Neutral,pic,1,0,H,-1781.7197,1781.7197
Star,         M,11,H,12,2,3,5183.7786,12,1,Neutral,pic,1,0,H,1006.0636,-1006.0636
Star,         M,11,H,15,3,3,3756.7002,7,1,Threat,pic,1,0,H,-421.0148,421.0148
Star,         M,11,H,16,3,3,8006.3332,8,1,Threat,pic,1,0,H,3828.6182,-3828.6182
Star,         M,11,H,17,3,3,430.8736,5,1,Threat,pic,1,0,H,-3746.8414,3746.8414
Star,         M,11,H,18,3,3,1234.6689,6,1,Threat,pic,1,0,H,-2943.0461,2943.0461
Star,         M,11,H,21,4,3,2868.5746,2,1,Object,pic,1,0,H,-1309.1404,1309.1404
Star,         M,11,H,22,4,3,2071.2688,1,1,Object,pic,1,0,H,-2106.4462,2106.4462
Star,         M,11,H,23,4,3,4331.234,4,1,Object,pic,1,0,H,153.519,-153.519
Star,         M,11,H,24,4,3,4147.0221,3,1,Object,pic,1,0,H,-30.6929,30.6929
Star,         M,11,H,27,5,3,4248.2744,12,1,Neutral,pic,1,0,H,70.5594,-70.5594
Star,         M,11,H,28,5,3,1526.6807,11,1,Neutral,pic,1,0,H,-2651.0343,2651.0343
Star,         M,11,H,29,5,3,2914.5882,10,1,Neutral,pic,1,0,H,-1263.1268,1263.1268
Star,         M,11,H,30,5,3,1504.7885,9,1,Neutral,pic,1,0,H,-2672.9265,2672.9265
Star,         M,11,H,33,6,3,6061.6661,3,1,Object,pic,1,0,H,1883.9511,-1883.9511
Star,         M,11,H,34,6,3,1280.6908,1,1,Object,pic,1,0,H,-2897.0242,2897.0242
Star,         M,11,H,35,6,3,5617.9417,4,1,Object,pic,1,0,H,1440.2267,-1440.2267
Star,         M,11,H,36,6,3,5105.6862,2,1,Object,pic,1,0,H,927.9712,-927.9712
Tess,         F,10,B,1,1,0,561.8182,0,1,None,None,1,0,M,-1401.0738,1401.0738
Tess,         F,10,B,2,1,0,3141.7328,0,1,None,None,1,0,M,1178.8408,-1178.8408
Tess,         F,10,B,3,1,0,819.6795,0,1,None,None,1,0,M,-1143.2125,1143.2125
Tess,         F,10,B,4,1,0,698.2617,0,1,None,None,1,0,M,-1264.6303,1264.6303
Tess,         F,10,B,5,1,0,4685.9834,0,1,None,None,1,0,M,2723.0914,-2723.0914
Tess,         F,10,B,6,1,0,2917.5755,0,1,None,None,1,0,M,954.6835,-954.6835
Tess,         F,10,B,7,1,0,4425.9887,0,1,None,None,1,0,M,2463.0967,-2463.0967
Tess,         F,10,B,8,1,0,1323.2111,0,1,None,None,1,0,M,-639.6809,639.6809
Tess,         F,10,B,9,1,0,442.541,0,1,None,None,1,0,M,-1520.351,1520.351
Tess,         F,10,B,10,1,0,1699.7998,0,1,None,None,1,0,M,-263.0922,263.0922
Tess,         F,10,B,1,1,1,260.6968,0,1,None,None,1,0,M,-1702.1952,1702.1952
Tess,         F,10,B,2,1,1,3286.2296,0,1,None,None,1,0,M,1323.3376,-1323.3376
Tess,         F,10,B,7,2,1,38.0515,0,1,None,None,1,0,M,-1924.8405,1924.8405
Tess,         F,10,B,8,2,1,1554.23,0,1,None,None,1,0,M,-408.662,408.662
Tess,         F,10,B,13,3,1,420.9477,0,1,None,None,1,0,M,-1541.9443,1541.9443
Tess,         F,10,B,14,3,1,1451.6021,0,1,None,None,1,0,M,-511.2899,511.2899
Tess,         F,10,B,19,4,1,2096.8433,0,1,None,None,1,0,M,133.9513,-133.9513
Tess,         F,10,B,20,4,1,2343.5454,0,1,None,None,1,0,M,380.6534,-380.6534
Tess,         F,10,B,25,5,1,5368.6302,0,1,None,None,1,0,M,3405.7382,-3405.7382
Tess,         F,10,B,26,5,1,29.8852,0,1,None,None,1,0,M,-1933.0068,1933.0068
Tess,         F,10,B,31,6,1,1195.0319,0,1,None,None,1,0,M,-767.8601,767.8601
Tess,         F,10,B,32,6,1,8022.0029,0,1,None,None,1,0,M,6059.1109,-6059.1109
Tess,         F,10,B,3,1,1,30069.1897,8,1,Threat,pic,1,0,M,28106.2977,-28106.2977
Tess,         F,10,B,4,1,1,230.6909,7,1,Threat,pic,1,0,M,-1732.2011,1732.2011
Tess,         F,10,B,5,1,1,79.4639,5,1,Threat,pic,1,0,M,-1883.4281,1883.4281
Tess,         F,10,B,6,1,1,1137.3349,6,1,Threat,pic,1,0,M,-825.5571,825.5571
Tess,         F,10,B,9,2,1,19.9339,9,1,Neutral,pic,1,0,M,-1942.9581,1942.9581
Tess,         F,10,B,10,2,1,44.5062,10,1,Neutral,pic,1,0,M,-1918.3858,1918.3858
Tess,         F,10,B,11,2,1,119.6575,12,1,Neutral,pic,1,0,M,-1843.2345,1843.2345
Tess,         F,10,B,12,2,1,11.6515,11,1,Neutral,pic,1,0,M,-1951.2405,1951.2405
Tess,         F,10,B,15,3,1,459.3838,7,1,Threat,pic,1,0,M,-1503.5082,1503.5082
Tess,         F,10,B,16,3,1,331.556,5,1,Threat,pic,1,0,M,-1631.336,1631.336
Tess,         F,10,B,17,3,1,200.8852,6,1,Threat,pic,1,0,M,-1762.0068,1762.0068
Tess,         F,10,B,18,3,1,1021.4252,8,1,Threat,pic,1,0,M,-941.4668,941.4668
Tess,         F,10,B,21,4,1,957.0989,12,1,Neutral,pic,1,0,M,-1005.7931,1005.7931
Tess,         F,10,B,22,4,1,3763.4228,11,1,Neutral,pic,1,0,M,1800.5308,-1800.5308
Tess,         F,10,B,23,4,1,1519.1465,9,1,Neutral,pic,1,0,M,-443.7455,443.7455
Tess,         F,10,B,24,4,1,2830.1035,10,1,Neutral,pic,1,0,M,867.2115,-867.2115
Tess,         F,10,B,27,5,1,2766.6032,2,1,Object,pic,1,0,M,803.7112,-803.7112
Tess,         F,10,B,28,5,1,4914.2477,4,1,Object,pic,1,0,M,2951.3557,-2951.3557
Tess,         F,10,B,29,5,1,1644.1747,1,1,Object,pic,1,0,M,-318.7173,318.7173
Tess,         F,10,B,30,5,1,342.7877,3,1,Object,pic,1,0,M,-1620.1043,1620.1043
Tess,         F,10,B,33,6,1,196.8045,4,1,Object,pic,1,0,M,-1766.0875,1766.0875
Tess,         F,10,B,34,6,1,377.6739,1,1,Object,pic,1,0,M,-1585.2181,1585.2181
Tess,         F,10,B,35,6,1,11433.2966,2,1,Object,pic,1,0,M,9470.4046,-9470.4046
Tess,         F,10,B,36,6,1,128.9775,3,1,Object,pic,1,0,M,-1833.9145,1833.9145
Tess,         F,10,B,1,1,2,615.0404,0,1,None,None,1,0,M,-1347.8516,1347.8516
Tess,         F,10,B,2,1,2,752.606,0,1,None,None,1,0,M,-1210.286,1210.286
Tess,         F,10,B,7,2,2,446.9879,0,1,None,None,1,0,M,-1515.9041,1515.9041
Tess,         F,10,B,8,2,2,6933.5998,0,1,None,None,1,0,M,4970.7078,-4970.7078
Tess,         F,10,B,13,3,2,1209.2993,0,1,None,None,1,0,M,-753.5927,753.5927
Tess,         F,10,B,14,3,2,2916.1347,0,1,None,None,1,0,M,953.2427,-953.2427
Tess,         F,10,B,19,4,2,1425.7373,0,1,None,None,1,0,M,-537.1547,537.1547
Tess,         F,10,B,20,4,2,1989.1749,0,1,None,None,1,0,M,26.2829,-26.2829
Tess,         F,10,B,25,5,2,842.3787,0,1,None,None,1,0,M,-1120.5133,1120.5133
Tess,         F,10,B,26,5,2,6757.193,0,1,None,None,1,0,M,4794.301,-4794.301
Tess,         F,10,B,31,6,2,787.4072,0,1,None,None,1,0,M,-1175.4848,1175.4848
Tess,         F,10,B,32,6,2,980.6963,0,1,None,None,1,0,M,-982.1957,982.1957
Tess,         F,10,B,3,1,2,2116.3047,9,1,Neutral,pic,1,0,M,153.4127,-153.4127
Tess,         F,10,B,4,1,2,909.2612,12,1,Neutral,pic,1,0,M,-1053.6308,1053.6308
Tess,         F,10,B,5,1,2,6191.6533,11,1,Neutral,pic,1,0,M,4228.7613,-4228.7613
Tess,         F,10,B,6,1,2,1450.4444,10,1,Neutral,pic,1,0,M,-512.4476,512.4476
Tess,         F,10,B,9,2,2,892.0017,6,1,Threat,pic,1,0,M,-1070.8903,1070.8903
Tess,         F,10,B,10,2,2,2124.8733,8,1,Threat,pic,1,0,M,161.9813,-161.9813
Tess,         F,10,B,11,2,2,4724.6994,7,1,Threat,pic,1,0,M,2761.8074,-2761.8074
Tess,         F,10,B,12,2,2,16064.3412,5,1,Threat,pic,1,0,M,14101.4492,-14101.4492
Tess,         F,10,B,15,3,2,1056.8167,4,1,Object,pic,1,0,M,-906.0753,906.0753
Tess,         F,10,B,16,3,2,2665.2114,3,1,Object,pic,1,0,M,702.3194,-702.3194
Tess,         F,10,B,17,3,2,39.0248,2,1,Object,pic,1,0,M,-1923.8672,1923.8672
Tess,         F,10,B,18,3,2,699.4594,1,1,Object,pic,1,0,M,-1263.4326,1263.4326
Tess,         F,10,B,21,4,2,93.7741,4,1,Object,pic,1,0,M,-1869.1179,1869.1179
Tess,         F,10,B,22,4,2,2157.3312,2,1,Object,pic,1,0,M,194.4392,-194.4392
Tess,         F,10,B,23,4,2,1476.0951,1,1,Object,pic,1,0,M,-486.7969,486.7969
Tess,         F,10,B,24,4,2,1484.4804,3,1,Object,pic,1,0,M,-478.4116,478.4116
Tess,         F,10,B,27,5,2,5015.5353,8,1,Threat,pic,1,0,M,3052.6433,-3052.6433
Tess,         F,10,B,28,5,2,914.2509,5,1,Threat,pic,1,0,M,-1048.6411,1048.6411
Tess,         F,10,B,29,5,2,1019.3051,6,1,Threat,pic,1,0,M,-943.5869,943.5869
Tess,         F,10,B,30,5,2,1839.3967,7,1,Threat,pic,1,0,M,-123.4953,123.4953
Tess,         F,10,B,33,6,2,544.9181,10,1,Neutral,pic,1,0,M,-1417.9739,1417.9739
Tess,         F,10,B,34,6,2,442.6492,9,1,Neutral,pic,1,0,M,-1520.2428,1520.2428
Tess,         F,10,B,35,6,2,3898.4933,12,1,Neutral,pic,1,0,M,1935.6013,-1935.6013
Tess,         F,10,B,36,6,2,753.6145,11,1,Neutral,pic,1,0,M,-1209.2775,1209.2775
Tess,         F,10,B,1,1,3,20.2003,0,1,None,None,1,0,M,-1942.6917,1942.6917
Tess,         F,10,B,2,1,3,565.3609,0,1,None,None,1,0,M,-1397.5311,1397.5311
Tess,         F,10,B,7,2,3,1805.4638,0,1,None,None,1,0,M,-157.4282,157.4282
Tess,         F,10,B,8,2,3,887.4679,0,1,None,None,1,0,M,-1075.4241,1075.4241
Tess,         F,10,B,13,3,3,12.9718,0,1,None,None,1,0,M,-1949.9202,1949.9202
Tess,         F,10,B,14,3,3,2595.2508,0,1,None,None,1,0,M,632.3588,-632.3588
Tess,         F,10,B,19,4,3,549.4204,0,1,None,None,1,0,M,-1413.4716,1413.4716
Tess,         F,10,B,20,4,3,351.4604,0,1,None,None,1,0,M,-1611.4316,1611.4316
Tess,         F,10,B,25,5,3,184.024,0,1,None,None,1,0,M,-1778.868,1778.868
Tess,         F,10,B,26,5,3,688.0281,0,1,None,None,1,0,M,-1274.8639,1274.8639
Tess,         F,10,B,31,6,3,215.4132,0,1,None,None,1,0,M,-1747.4788,1747.4788
Tess,         F,10,B,32,6,3,448.093,0,1,None,None,1,0,M,-1514.799,1514.799
Tess,         F,10,B,3,1,3,4070.6095,5,1,Threat,pic,1,0,M,2107.7175,-2107.7175
Tess,         F,10,B,4,1,3,2063.0231,8,1,Threat,pic,1,0,M,100.1311,-100.1311
Tess,         F,10,B,5,1,3,4537.944,6,1,Threat,pic,1,0,M,2575.052,-2575.052
Tess,         F,10,B,6,1,3,876.2313,7,1,Threat,pic,1,0,M,-1086.6607,1086.6607
Tess,         F,10,B,9,2,3,2374.0098,10,1,Neutral,pic,1,0,M,411.1178,-411.1178
Tess,         F,10,B,10,2,3,11.726,12,1,Neutral,pic,1,0,M,-1951.166,1951.166
Tess,         F,10,B,11,2,3,1974.4166,11,1,Neutral,pic,1,0,M,11.5246,-11.5246
